  9809     AichiSR   BL5S1
 test.dat        13.02.22 12:24 - 13.02.22 12:41
                                                                                 
 Ring :   1.2 GeV     0.0 mA -    0.0 mA
 Mono :   Si(111)       D=  3.13553 A    Initial angle=  9.76967 deg
 BL5S1    Aux input    ( 2)   Repitition=  1     Points=  480
 Param file : DUMMYNAME.prm   energy axis (2)     Block = 4

 Block      Init-Eng  final-Eng     Step/eV     Time/s       Num
     1       11249.00  11499.00         3.60       1.00        70
     2       11499.00  11649.00         1.00       1.00       150
     3       11649.00  12049.00         2.50       1.00       160
     4       12049.00  12749.00         7.00       1.00       100
 SCALE( 2)     NDCH = 2
  Angle(c)  Angle(o)    time/s         1         2
      Mode         0         0         1         2
    Offset         0         0     0.000     0.000
   9.76105   9.76100      1.00    181577    138429  11.66150   9.76100  11.66155   9.76050  11.66215
   9.75893   9.75900      1.00    181953    138947  11.66400   9.75900  11.66392   9.75842  11.66461
   9.75682   9.75680      1.00    182471    139562  11.66650   9.75680  11.66653   9.75622  11.66721
   9.75471   9.75460      1.00    182706    139973  11.66900   9.75460  11.66913   9.75411  11.66971
   9.75260   9.75260      1.00    182769    140277  11.67150   9.75260  11.67150   9.75211  11.67208
   9.75049   9.75060      1.00    182802    140518  11.67400   9.75060  11.67387   9.75000  11.67458
   9.74838   9.74840      1.00    182883    140737  11.67650   9.74840  11.67648   9.74778  11.67722
   9.74628   9.74620      1.00    183146    141046  11.67900   9.74620  11.67909   9.74564  11.67976
   9.74417   9.74420      1.00    183184    141105  11.68150   9.74420  11.68147   9.74358  11.68220
   9.74207   9.74200      1.00    183040    141158  11.68400   9.74200  11.68408   9.74144  11.68474
   9.73996   9.74000      1.00    183599    141817  11.68650   9.74000  11.68645   9.73939  11.68718
   9.73786   9.73780      1.00    183806    142307  11.68900   9.73780  11.68907   9.73722  11.68976
   9.73576   9.73570      1.00    183624    142633  11.69150   9.73570  11.69157   9.73517  11.69220
   9.73365   9.73370      1.00    183606    143173  11.69400   9.73370  11.69394   9.73311  11.69465
   9.73155   9.73150      1.00    183287    143559  11.69650   9.73150  11.69656   9.73094  11.69722
   9.72945   9.72950      1.00    182521    143577  11.69900   9.72950  11.69894   9.72889  11.69967
   9.72735   9.72730      1.00    182495    144093  11.70150   9.72730  11.70156   9.72672  11.70225
   9.72526   9.72520      1.00    182672    144609  11.70400   9.72520  11.70407   9.72467  11.70470
   9.72316   9.72320      1.00    182651    144868  11.70650   9.72320  11.70645   9.72261  11.70715
   9.72106   9.72100      1.00    182192    144653  11.70900   9.72100  11.70908   9.72047  11.70970
   9.71897   9.71900      1.00    182904    145295  11.71150   9.71900  11.71146   9.71842  11.71216
   9.71687   9.71690      1.00    183264    145636  11.71400   9.71690  11.71397   9.71628  11.71471
